unique_id,ds,actuals,forecasts
FOODS_3_407_CA_3,2016-01-27,2.0,
FOODS_3_407_CA_3,2016-01-28,5.0,
FOODS_3_407_CA_3,2016-01-29,3.0,
FOODS_3_407_CA_3,2016-01-30,1.0,
FOODS_3_407_CA_3,2016-01-31,5.0,
FOODS_3_407_CA_3,2016-02-01,3.0,
FOODS_3_407_CA_3,2016-02-02,2.0,
FOODS_3_407_CA_3,2016-02-03,5.0,
FOODS_3_407_CA_3,2016-02-04,4.0,
FOODS_3_407_CA_3,2016-02-05,5.0,
FOODS_3_407_CA_3,2016-02-06,1.0,
FOODS_3_407_CA_3,2016-02-07,5.0,
FOODS_3_407_CA_3,2016-02-08,5.0,
FOODS_3_407_CA_3,2016-02-09,4.0,
FOODS_3_407_CA_3,2016-02-10,4.0,
FOODS_3_407_CA_3,2016-02-11,10.0,
FOODS_3_407_CA_3,2016-02-12,5.0,
FOODS_3_407_CA_3,2016-02-13,8.0,
FOODS_3_407_CA_3,2016-02-14,4.0,
FOODS_3_407_CA_3,2016-02-15,5.0,
FOODS_3_407_CA_3,2016-02-16,3.0,
FOODS_3_407_CA_3,2016-02-17,4.0,
FOODS_3_407_CA_3,2016-02-18,3.0,
FOODS_3_407_CA_3,2016-02-19,9.0,
FOODS_3_407_CA_3,2016-02-20,4.0,
FOODS_3_407_CA_3,2016-02-21,5.0,
FOODS_3_407_CA_3,2016-02-22,2.0,
FOODS_3_407_CA_3,2016-02-23,4.0,
FOODS_3_407_CA_3,2016-02-24,5.0,
FOODS_3_407_CA_3,2016-02-25,4.0,
FOODS_3_407_CA_3,2016-02-26,7.0,
FOODS_3_407_CA_3,2016-02-27,5.0,
FOODS_3_407_CA_3,2016-02-28,7.0,
FOODS_3_407_CA_3,2016-02-29,2.0,
FOODS_3_407_CA_3,2016-03-01,3.0,
FOODS_3_407_CA_3,2016-03-02,5.0,
FOODS_3_407_CA_3,2016-03-03,3.0,
FOODS_3_407_CA_3,2016-03-04,2.0,
FOODS_3_407_CA_3,2016-03-05,6.0,
FOODS_3_407_CA_3,2016-03-06,8.0,
FOODS_3_407_CA_3,2016-03-07,5.0,
FOODS_3_407_CA_3,2016-03-08,3.0,
FOODS_3_407_CA_3,2016-03-09,4.0,
FOODS_3_407_CA_3,2016-03-10,3.0,
FOODS_3_407_CA_3,2016-03-11,4.0,
FOODS_3_407_CA_3,2016-03-12,3.0,
FOODS_3_407_CA_3,2016-03-13,5.0,
FOODS_3_407_CA_3,2016-03-14,0.0,
FOODS_3_407_CA_3,2016-03-15,3.0,
FOODS_3_407_CA_3,2016-03-16,4.0,
FOODS_3_407_CA_3,2016-03-17,3.0,
FOODS_3_407_CA_3,2016-03-18,2.0,
FOODS_3_407_CA_3,2016-03-19,3.0,
FOODS_3_407_CA_3,2016-03-20,9.0,
FOODS_3_407_CA_3,2016-03-21,6.0,
FOODS_3_407_CA_3,2016-03-22,6.0,
FOODS_3_407_CA_3,2016-03-23,4.0,
FOODS_3_407_CA_3,2016-03-24,3.0,
FOODS_3_407_CA_3,2016-03-25,5.0,
FOODS_3_407_CA_3,2016-03-26,8.0,
FOODS_3_407_CA_3,2016-03-27,3.0,
FOODS_3_407_CA_3,2016-03-28,5.0,
FOODS_3_407_CA_3,2016-03-29,1.0,
FOODS_3_407_CA_3,2016-03-30,2.0,
FOODS_3_407_CA_3,2016-03-31,6.0,
FOODS_3_407_CA_3,2016-04-01,3.0,
FOODS_3_407_CA_3,2016-04-02,10.0,
FOODS_3_407_CA_3,2016-04-03,2.0,
FOODS_3_407_CA_3,2016-04-04,6.0,
FOODS_3_407_CA_3,2016-04-05,6.0,
FOODS_3_407_CA_3,2016-04-06,3.0,
FOODS_3_407_CA_3,2016-04-07,4.0,
FOODS_3_407_CA_3,2016-04-08,4.0,
FOODS_3_407_CA_3,2016-04-09,4.0,
FOODS_3_407_CA_3,2016-04-10,5.0,
FOODS_3_407_CA_3,2016-04-11,3.0,
FOODS_3_407_CA_3,2016-04-12,3.0,
FOODS_3_407_CA_3,2016-04-13,6.0,
FOODS_3_407_CA_3,2016-04-14,3.0,
FOODS_3_407_CA_3,2016-04-15,2.0,
FOODS_3_407_CA_3,2016-04-16,1.0,
FOODS_3_407_CA_3,2016-04-17,7.0,
FOODS_3_407_CA_3,2016-04-18,4.0,
FOODS_3_407_CA_3,2016-04-19,3.0,
FOODS_3_407_CA_3,2016-04-20,1.0,
FOODS_3_407_CA_3,2016-04-21,3.0,
FOODS_3_407_CA_3,2016-04-22,2.0,
FOODS_3_407_CA_3,2016-04-23,5.0,
FOODS_3_407_CA_3,2016-04-24,2.0,
FOODS_3_407_CA_3,2016-04-25,3.0,
FOODS_3_407_CA_3,2016-04-26,3.0,
FOODS_3_407_CA_3,2016-04-27,1.0,
FOODS_3_407_CA_3,2016-04-28,1.0,
FOODS_3_407_CA_3,2016-04-29,3.0,
FOODS_3_407_CA_3,2016-04-30,8.0,
FOODS_3_407_CA_3,2016-05-01,3.0,
FOODS_3_407_CA_3,2016-05-02,1.0,
FOODS_3_407_CA_3,2016-05-03,2.0,
FOODS_3_407_CA_3,2016-05-04,4.0,
FOODS_3_407_CA_3,2016-05-05,1.0,
FOODS_3_407_CA_3,2016-05-06,4.0,
FOODS_3_407_CA_3,2016-05-07,6.0,
FOODS_3_407_CA_3,2016-05-08,5.0,
FOODS_3_407_CA_3,2016-05-09,1.0,
FOODS_3_407_CA_3,2016-05-10,2.0,
FOODS_3_407_CA_3,2016-05-11,4.0,
FOODS_3_407_CA_3,2016-05-12,5.0,
FOODS_3_407_CA_3,2016-05-13,3.0,
FOODS_3_407_CA_3,2016-05-14,2.0,
FOODS_3_407_CA_3,2016-05-15,3.0,
FOODS_3_407_CA_3,2016-05-16,7.0,3.436862632096999
FOODS_3_407_CA_3,2016-05-17,6.0,3.1402191594259294
FOODS_3_407_CA_3,2016-05-18,3.0,3.0690628087836593
FOODS_3_407_CA_3,2016-05-19,4.0,3.060125245067914
FOODS_3_407_CA_3,2016-05-20,2.0,3.3229625579328728
FOODS_3_407_CA_3,2016-05-21,0.0,4.099628028489178
FOODS_3_407_CA_3,2016-05-22,9.0,4.459359746515688
FOODS_3_407_CA_3,2016-05-23,5.0,3.436862632096999
FOODS_3_407_CA_3,2016-05-24,4.0,3.14021915942593
FOODS_3_407_CA_3,2016-05-25,3.0,3.0690628087836593
FOODS_3_407_CA_3,2016-05-26,1.0,3.0601252450679146
FOODS_3_407_CA_3,2016-05-27,3.0,3.322962557932873
FOODS_3_407_CA_3,2016-05-28,3.0,4.099628028489178
FOODS_3_455_CA_3,2015-01-01,10.0,
FOODS_3_455_CA_3,2015-01-02,14.0,
FOODS_3_455_CA_3,2015-01-03,21.0,
FOODS_3_455_CA_3,2015-01-04,15.0,
FOODS_3_455_CA_3,2015-01-05,17.0,
FOODS_3_455_CA_3,2015-01-06,7.0,
FOODS_3_455_CA_3,2015-01-07,5.0,
FOODS_3_455_CA_3,2015-01-08,9.0,
FOODS_3_455_CA_3,2015-01-09,10.0,
FOODS_3_455_CA_3,2015-01-10,17.0,
FOODS_3_455_CA_3,2015-01-11,16.0,
FOODS_3_455_CA_3,2015-01-12,5.0,
FOODS_3_455_CA_3,2015-01-13,10.0,
FOODS_3_455_CA_3,2015-01-14,6.0,
FOODS_3_455_CA_3,2015-01-15,8.0,
FOODS_3_455_CA_3,2015-01-16,4.0,
FOODS_3_455_CA_3,2015-01-17,14.0,
FOODS_3_455_CA_3,2015-01-18,9.0,
FOODS_3_455_CA_3,2015-01-19,12.0,
FOODS_3_455_CA_3,2015-01-20,22.0,
FOODS_3_455_CA_3,2015-01-21,13.0,
FOODS_3_455_CA_3,2015-01-22,8.0,
FOODS_3_455_CA_3,2015-01-23,13.0,
FOODS_3_455_CA_3,2015-01-24,14.0,
FOODS_3_455_CA_3,2015-01-25,22.0,
FOODS_3_455_CA_3,2015-01-26,11.0,
FOODS_3_455_CA_3,2015-01-27,10.0,
FOODS_3_455_CA_3,2015-01-28,6.0,
FOODS_3_455_CA_3,2015-01-29,8.0,
FOODS_3_455_CA_3,2015-01-30,16.0,
FOODS_3_455_CA_3,2015-01-31,25.0,
FOODS_3_455_CA_3,2015-02-01,31.0,
FOODS_3_455_CA_3,2015-02-02,34.0,
FOODS_3_455_CA_3,2015-02-03,19.0,
FOODS_3_455_CA_3,2015-02-04,12.0,
FOODS_3_455_CA_3,2015-02-05,14.0,
FOODS_3_455_CA_3,2015-02-06,10.0,
FOODS_3_455_CA_3,2015-02-07,15.0,
FOODS_3_455_CA_3,2015-02-08,15.0,
FOODS_3_455_CA_3,2015-02-09,11.0,
FOODS_3_455_CA_3,2015-02-10,15.0,
FOODS_3_455_CA_3,2015-02-11,27.0,
FOODS_3_455_CA_3,2015-02-12,46.0,
FOODS_3_455_CA_3,2015-02-13,19.0,
FOODS_3_455_CA_3,2015-02-14,17.0,
FOODS_3_455_CA_3,2015-02-15,27.0,
FOODS_3_455_CA_3,2015-02-16,14.0,
FOODS_3_455_CA_3,2015-02-17,24.0,
FOODS_3_455_CA_3,2015-02-18,16.0,
FOODS_3_455_CA_3,2015-02-19,10.0,
FOODS_3_455_CA_3,2015-02-20,12.0,
FOODS_3_455_CA_3,2015-02-21,31.0,
FOODS_3_455_CA_3,2015-02-22,20.0,
FOODS_3_455_CA_3,2015-02-23,21.0,
FOODS_3_455_CA_3,2015-02-24,17.0,
FOODS_3_455_CA_3,2015-02-25,20.0,
FOODS_3_455_CA_3,2015-02-26,9.0,
FOODS_3_455_CA_3,2015-02-27,8.0,
FOODS_3_455_CA_3,2015-02-28,24.0,
FOODS_3_455_CA_3,2015-03-01,24.0,
FOODS_3_455_CA_3,2015-03-02,16.0,
FOODS_3_455_CA_3,2015-03-03,12.0,
FOODS_3_455_CA_3,2015-03-04,26.0,
FOODS_3_455_CA_3,2015-03-05,41.0,
FOODS_3_455_CA_3,2015-03-06,15.0,
FOODS_3_455_CA_3,2015-03-07,25.0,
FOODS_3_455_CA_3,2015-03-08,21.0,
FOODS_3_455_CA_3,2015-03-09,10.0,
FOODS_3_455_CA_3,2015-03-10,12.0,
FOODS_3_455_CA_3,2015-03-11,11.0,
FOODS_3_455_CA_3,2015-03-12,17.0,
FOODS_3_455_CA_3,2015-03-13,11.0,
FOODS_3_455_CA_3,2015-03-14,19.0,
FOODS_3_455_CA_3,2015-03-15,16.0,
FOODS_3_455_CA_3,2015-03-16,12.0,
FOODS_3_455_CA_3,2015-03-17,16.0,
FOODS_3_455_CA_3,2015-03-18,10.0,
FOODS_3_455_CA_3,2015-03-19,37.0,
FOODS_3_455_CA_3,2015-03-20,25.0,
FOODS_3_455_CA_3,2015-03-21,43.0,
FOODS_3_455_CA_3,2015-03-22,27.0,
FOODS_3_455_CA_3,2015-03-23,29.0,
FOODS_3_455_CA_3,2015-03-24,10.0,
FOODS_3_455_CA_3,2015-03-25,37.0,
FOODS_3_455_CA_3,2015-03-26,22.0,
FOODS_3_455_CA_3,2015-03-27,18.0,
FOODS_3_455_CA_3,2015-03-28,26.0,
FOODS_3_455_CA_3,2015-03-29,37.0,
FOODS_3_455_CA_3,2015-03-30,16.0,
FOODS_3_455_CA_3,2015-03-31,12.0,
FOODS_3_455_CA_3,2015-04-01,29.0,
FOODS_3_455_CA_3,2015-04-02,53.0,
FOODS_3_455_CA_3,2015-04-03,25.0,
FOODS_3_455_CA_3,2015-04-04,23.0,
FOODS_3_455_CA_3,2015-04-05,49.0,
FOODS_3_455_CA_3,2015-04-06,14.0,
FOODS_3_455_CA_3,2015-04-07,16.0,
FOODS_3_455_CA_3,2015-04-08,34.0,
FOODS_3_455_CA_3,2015-04-09,21.0,
FOODS_3_455_CA_3,2015-04-10,27.0,
FOODS_3_455_CA_3,2015-04-11,29.0,
FOODS_3_455_CA_3,2015-04-12,47.0,
FOODS_3_455_CA_3,2015-04-13,17.0,
FOODS_3_455_CA_3,2015-04-14,12.0,
FOODS_3_455_CA_3,2015-04-15,24.0,
FOODS_3_455_CA_3,2015-04-16,20.0,
FOODS_3_455_CA_3,2015-04-17,8.0,
FOODS_3_455_CA_3,2015-04-18,24.0,
FOODS_3_455_CA_3,2015-04-19,29.0,
FOODS_3_455_CA_3,2015-04-20,10.0,
FOODS_3_455_CA_3,2015-04-21,18.0,
FOODS_3_455_CA_3,2015-04-22,20.0,
FOODS_3_455_CA_3,2015-04-23,28.0,
FOODS_3_455_CA_3,2015-04-24,21.0,
FOODS_3_455_CA_3,2015-04-25,32.0,
FOODS_3_455_CA_3,2015-04-26,32.0,
FOODS_3_455_CA_3,2015-04-27,24.0,
FOODS_3_455_CA_3,2015-04-28,26.0,
FOODS_3_455_CA_3,2015-04-29,42.0,
FOODS_3_455_CA_3,2015-04-30,29.0,
FOODS_3_455_CA_3,2015-05-01,28.0,
FOODS_3_455_CA_3,2015-05-02,34.0,
FOODS_3_455_CA_3,2015-05-03,40.0,
FOODS_3_455_CA_3,2015-05-04,27.0,
FOODS_3_455_CA_3,2015-05-05,12.0,
FOODS_3_455_CA_3,2015-05-06,0.0,
FOODS_3_455_CA_3,2015-05-07,0.0,
FOODS_3_455_CA_3,2015-05-08,0.0,
FOODS_3_455_CA_3,2015-05-09,15.0,
FOODS_3_455_CA_3,2015-05-10,16.0,
FOODS_3_455_CA_3,2015-05-11,34.0,
FOODS_3_455_CA_3,2015-05-12,27.0,
FOODS_3_455_CA_3,2015-05-13,13.0,
FOODS_3_455_CA_3,2015-05-14,14.0,
FOODS_3_455_CA_3,2015-05-15,20.0,
FOODS_3_455_CA_3,2015-05-16,26.0,
FOODS_3_455_CA_3,2015-05-17,24.0,
FOODS_3_455_CA_3,2015-05-18,16.0,
FOODS_3_455_CA_3,2015-05-19,28.0,
FOODS_3_455_CA_3,2015-05-20,19.0,
FOODS_3_455_CA_3,2015-05-21,15.0,
FOODS_3_455_CA_3,2015-05-22,10.0,
FOODS_3_455_CA_3,2015-05-23,32.0,
FOODS_3_455_CA_3,2015-05-24,24.0,
FOODS_3_455_CA_3,2015-05-25,25.0,
FOODS_3_455_CA_3,2015-05-26,20.0,
FOODS_3_455_CA_3,2015-05-27,12.0,
FOODS_3_455_CA_3,2015-05-28,11.0,
FOODS_3_455_CA_3,2015-05-29,23.0,
FOODS_3_455_CA_3,2015-05-30,6.0,
FOODS_3_455_CA_3,2015-05-31,20.0,
FOODS_3_455_CA_3,2015-06-01,16.0,
FOODS_3_455_CA_3,2015-06-02,26.0,
FOODS_3_455_CA_3,2015-06-03,27.0,
FOODS_3_455_CA_3,2015-06-04,24.0,
FOODS_3_455_CA_3,2015-06-05,12.0,
FOODS_3_455_CA_3,2015-06-06,15.0,
FOODS_3_455_CA_3,2015-06-07,21.0,
FOODS_3_455_CA_3,2015-06-08,29.0,
FOODS_3_455_CA_3,2015-06-09,26.0,
FOODS_3_455_CA_3,2015-06-10,17.0,
FOODS_3_455_CA_3,2015-06-11,11.0,
FOODS_3_455_CA_3,2015-06-12,10.0,
FOODS_3_455_CA_3,2015-06-13,20.0,
FOODS_3_455_CA_3,2015-06-14,14.0,
FOODS_3_455_CA_3,2015-06-15,29.0,
FOODS_3_455_CA_3,2015-06-16,24.0,
FOODS_3_455_CA_3,2015-06-17,25.0,
FOODS_3_455_CA_3,2015-06-18,16.0,
FOODS_3_455_CA_3,2015-06-19,16.0,
FOODS_3_455_CA_3,2015-06-20,10.0,
FOODS_3_455_CA_3,2015-06-21,21.0,
FOODS_3_455_CA_3,2015-06-22,11.0,
FOODS_3_455_CA_3,2015-06-23,18.0,
FOODS_3_455_CA_3,2015-06-24,9.0,
FOODS_3_455_CA_3,2015-06-25,21.0,
FOODS_3_455_CA_3,2015-06-26,31.0,
FOODS_3_455_CA_3,2015-06-27,28.0,
FOODS_3_455_CA_3,2015-06-28,27.0,
FOODS_3_455_CA_3,2015-06-29,7.0,
FOODS_3_455_CA_3,2015-06-30,7.0,
FOODS_3_455_CA_3,2015-07-01,19.0,
FOODS_3_455_CA_3,2015-07-02,43.0,
FOODS_3_455_CA_3,2015-07-03,43.0,
FOODS_3_455_CA_3,2015-07-04,16.0,
FOODS_3_455_CA_3,2015-07-05,9.0,
FOODS_3_455_CA_3,2015-07-06,15.0,
FOODS_3_455_CA_3,2015-07-07,9.0,
FOODS_3_455_CA_3,2015-07-08,14.0,
FOODS_3_455_CA_3,2015-07-09,15.0,
FOODS_3_455_CA_3,2015-07-10,18.0,
FOODS_3_455_CA_3,2015-07-11,16.0,
FOODS_3_455_CA_3,2015-07-12,35.0,
FOODS_3_455_CA_3,2015-07-13,12.0,
FOODS_3_455_CA_3,2015-07-14,19.0,
FOODS_3_455_CA_3,2015-07-15,16.0,
FOODS_3_455_CA_3,2015-07-16,10.0,
FOODS_3_455_CA_3,2015-07-17,11.0,
FOODS_3_455_CA_3,2015-07-18,20.0,
FOODS_3_455_CA_3,2015-07-19,50.0,
FOODS_3_455_CA_3,2015-07-20,11.0,
FOODS_3_455_CA_3,2015-07-21,15.0,
FOODS_3_455_CA_3,2015-07-22,10.0,
FOODS_3_455_CA_3,2015-07-23,23.0,
FOODS_3_455_CA_3,2015-07-24,23.0,
FOODS_3_455_CA_3,2015-07-25,35.0,
FOODS_3_455_CA_3,2015-07-26,32.0,
FOODS_3_455_CA_3,2015-07-27,22.0,
FOODS_3_455_CA_3,2015-07-28,29.0,
FOODS_3_455_CA_3,2015-07-29,9.0,
FOODS_3_455_CA_3,2015-07-30,8.0,
FOODS_3_455_CA_3,2015-07-31,22.0,
FOODS_3_455_CA_3,2015-08-01,17.0,
FOODS_3_455_CA_3,2015-08-02,23.0,
FOODS_3_455_CA_3,2015-08-03,5.0,
FOODS_3_455_CA_3,2015-08-04,2.0,
FOODS_3_455_CA_3,2015-08-05,15.0,
FOODS_3_455_CA_3,2015-08-06,8.0,
FOODS_3_455_CA_3,2015-08-07,19.0,
FOODS_3_455_CA_3,2015-08-08,6.0,
FOODS_3_455_CA_3,2015-08-09,14.0,
FOODS_3_455_CA_3,2015-08-10,12.0,
FOODS_3_455_CA_3,2015-08-11,21.0,
FOODS_3_455_CA_3,2015-08-12,9.0,
FOODS_3_455_CA_3,2015-08-13,17.0,
FOODS_3_455_CA_3,2015-08-14,25.0,
FOODS_3_455_CA_3,2015-08-15,8.0,
FOODS_3_455_CA_3,2015-08-16,17.0,
FOODS_3_455_CA_3,2015-08-17,17.0,
FOODS_3_455_CA_3,2015-08-18,16.0,
FOODS_3_455_CA_3,2015-08-19,10.0,
FOODS_3_455_CA_3,2015-08-20,10.0,
FOODS_3_455_CA_3,2015-08-21,8.0,
FOODS_3_455_CA_3,2015-08-22,18.0,
FOODS_3_455_CA_3,2015-08-23,19.0,
FOODS_3_455_CA_3,2015-08-24,19.0,
FOODS_3_455_CA_3,2015-08-25,29.0,
FOODS_3_455_CA_3,2015-08-26,21.0,
FOODS_3_455_CA_3,2015-08-27,15.0,
FOODS_3_455_CA_3,2015-08-28,23.0,
FOODS_3_455_CA_3,2015-08-29,30.0,
FOODS_3_455_CA_3,2015-08-30,40.0,
FOODS_3_455_CA_3,2015-08-31,34.0,
FOODS_3_455_CA_3,2015-09-01,18.0,
FOODS_3_455_CA_3,2015-09-02,18.0,
FOODS_3_455_CA_3,2015-09-03,16.0,
FOODS_3_455_CA_3,2015-09-04,28.0,
FOODS_3_455_CA_3,2015-09-05,29.0,
FOODS_3_455_CA_3,2015-09-06,32.0,
FOODS_3_455_CA_3,2015-09-07,43.0,
FOODS_3_455_CA_3,2015-09-08,29.0,
FOODS_3_455_CA_3,2015-09-09,22.0,
FOODS_3_455_CA_3,2015-09-10,40.0,
FOODS_3_455_CA_3,2015-09-11,20.0,
FOODS_3_455_CA_3,2015-09-12,22.0,
FOODS_3_455_CA_3,2015-09-13,40.0,
FOODS_3_455_CA_3,2015-09-14,25.0,
FOODS_3_455_CA_3,2015-09-15,27.0,
FOODS_3_455_CA_3,2015-09-16,5.0,
FOODS_3_455_CA_3,2015-09-17,1.0,
FOODS_3_455_CA_3,2015-09-18,12.0,
FOODS_3_455_CA_3,2015-09-19,49.0,
FOODS_3_455_CA_3,2015-09-20,29.0,
FOODS_3_455_CA_3,2015-09-21,16.0,
FOODS_3_455_CA_3,2015-09-22,16.0,
FOODS_3_455_CA_3,2015-09-23,9.0,
FOODS_3_455_CA_3,2015-09-24,34.0,
FOODS_3_455_CA_3,2015-09-25,32.0,
FOODS_3_455_CA_3,2015-09-26,40.0,
FOODS_3_455_CA_3,2015-09-27,22.0,
FOODS_3_455_CA_3,2015-09-28,35.0,
FOODS_3_455_CA_3,2015-09-29,17.0,
FOODS_3_455_CA_3,2015-09-30,26.0,
FOODS_3_455_CA_3,2015-10-01,24.0,
FOODS_3_455_CA_3,2015-10-02,29.0,
FOODS_3_455_CA_3,2015-10-03,37.0,
FOODS_3_455_CA_3,2015-10-04,48.0,
FOODS_3_455_CA_3,2015-10-05,15.0,
FOODS_3_455_CA_3,2015-10-06,21.0,
FOODS_3_455_CA_3,2015-10-07,20.0,
FOODS_3_455_CA_3,2015-10-08,38.0,
FOODS_3_455_CA_3,2015-10-09,32.0,
FOODS_3_455_CA_3,2015-10-10,33.0,
FOODS_3_455_CA_3,2015-10-11,22.0,
FOODS_3_455_CA_3,2015-10-12,12.0,
FOODS_3_455_CA_3,2015-10-13,19.0,
FOODS_3_455_CA_3,2015-10-14,34.0,
FOODS_3_455_CA_3,2015-10-15,26.0,
FOODS_3_455_CA_3,2015-10-16,14.0,
FOODS_3_455_CA_3,2015-10-17,37.0,
FOODS_3_455_CA_3,2015-10-18,46.0,
FOODS_3_455_CA_3,2015-10-19,22.0,
FOODS_3_455_CA_3,2015-10-20,14.0,
FOODS_3_455_CA_3,2015-10-21,3.0,
FOODS_3_455_CA_3,2015-10-22,5.0,
FOODS_3_455_CA_3,2015-10-23,5.0,
FOODS_3_455_CA_3,2015-10-24,8.0,
FOODS_3_455_CA_3,2015-10-25,8.0,
FOODS_3_455_CA_3,2015-10-26,0.0,
FOODS_3_455_CA_3,2015-10-27,12.0,
FOODS_3_455_CA_3,2015-10-28,8.0,
FOODS_3_455_CA_3,2015-10-29,12.0,
FOODS_3_455_CA_3,2015-10-30,16.0,
FOODS_3_455_CA_3,2015-10-31,19.0,
FOODS_3_455_CA_3,2015-11-01,11.0,
FOODS_3_455_CA_3,2015-11-02,2.0,
FOODS_3_455_CA_3,2015-11-03,7.0,
FOODS_3_455_CA_3,2015-11-04,11.0,
FOODS_3_455_CA_3,2015-11-05,18.0,
FOODS_3_455_CA_3,2015-11-06,28.0,
FOODS_3_455_CA_3,2015-11-07,14.0,
FOODS_3_455_CA_3,2015-11-08,27.0,
FOODS_3_455_CA_3,2015-11-09,15.0,
FOODS_3_455_CA_3,2015-11-10,17.0,
FOODS_3_455_CA_3,2015-11-11,16.0,
FOODS_3_455_CA_3,2015-11-12,9.0,
FOODS_3_455_CA_3,2015-11-13,11.0,
FOODS_3_455_CA_3,2015-11-14,18.0,
FOODS_3_455_CA_3,2015-11-15,23.0,
FOODS_3_455_CA_3,2015-11-16,10.0,
FOODS_3_455_CA_3,2015-11-17,14.0,
FOODS_3_455_CA_3,2015-11-18,15.0,
FOODS_3_455_CA_3,2015-11-19,18.0,
FOODS_3_455_CA_3,2015-11-20,10.0,
FOODS_3_455_CA_3,2015-11-21,19.0,
FOODS_3_455_CA_3,2015-11-22,32.0,
FOODS_3_455_CA_3,2015-11-23,8.0,
FOODS_3_455_CA_3,2015-11-24,1.0,
FOODS_3_455_CA_3,2015-11-25,15.0,
FOODS_3_455_CA_3,2015-11-26,2.0,
FOODS_3_455_CA_3,2015-11-27,13.0,
FOODS_3_455_CA_3,2015-11-28,11.0,
FOODS_3_455_CA_3,2015-11-29,8.0,
FOODS_3_455_CA_3,2015-11-30,16.0,
FOODS_3_455_CA_3,2015-12-01,3.0,
FOODS_3_455_CA_3,2015-12-02,5.0,
FOODS_3_455_CA_3,2015-12-03,20.0,
FOODS_3_455_CA_3,2015-12-04,14.0,
FOODS_3_455_CA_3,2015-12-05,18.0,
FOODS_3_455_CA_3,2015-12-06,21.0,
FOODS_3_455_CA_3,2015-12-07,3.0,
FOODS_3_455_CA_3,2015-12-08,1.0,
FOODS_3_455_CA_3,2015-12-09,21.0,
FOODS_3_455_CA_3,2015-12-10,7.0,
FOODS_3_455_CA_3,2015-12-11,4.0,
FOODS_3_455_CA_3,2015-12-12,9.0,
FOODS_3_455_CA_3,2015-12-13,12.0,
FOODS_3_455_CA_3,2015-12-14,10.0,
FOODS_3_455_CA_3,2015-12-15,0.0,
FOODS_3_455_CA_3,2015-12-16,20.0,
FOODS_3_455_CA_3,2015-12-17,5.0,
FOODS_3_455_CA_3,2015-12-18,18.0,
FOODS_3_455_CA_3,2015-12-19,6.0,
FOODS_3_455_CA_3,2015-12-20,8.0,
FOODS_3_455_CA_3,2015-12-21,4.0,
FOODS_3_455_CA_3,2015-12-22,10.0,
FOODS_3_455_CA_3,2015-12-23,6.0,
FOODS_3_455_CA_3,2015-12-24,2.0,
FOODS_3_455_CA_3,2015-12-25,0.0,
FOODS_3_455_CA_3,2015-12-26,2.0,
FOODS_3_455_CA_3,2015-12-27,3.0,
FOODS_3_455_CA_3,2015-12-28,0.0,
FOODS_3_455_CA_3,2015-12-29,6.0,
FOODS_3_455_CA_3,2015-12-30,4.0,
FOODS_3_455_CA_3,2015-12-31,9.0,
FOODS_3_455_CA_3,2016-01-01,5.0,
FOODS_3_455_CA_3,2016-01-02,7.0,
FOODS_3_455_CA_3,2016-01-03,4.0,
FOODS_3_455_CA_3,2016-01-04,7.0,
FOODS_3_455_CA_3,2016-01-05,7.0,
FOODS_3_455_CA_3,2016-01-06,10.0,
FOODS_3_455_CA_3,2016-01-07,1.0,
FOODS_3_455_CA_3,2016-01-08,4.0,
FOODS_3_455_CA_3,2016-01-09,4.0,
FOODS_3_455_CA_3,2016-01-10,12.0,
FOODS_3_455_CA_3,2016-01-11,4.0,
FOODS_3_455_CA_3,2016-01-12,0.0,
FOODS_3_455_CA_3,2016-01-13,9.0,
FOODS_3_455_CA_3,2016-01-14,1.0,
FOODS_3_455_CA_3,2016-01-15,2.0,
FOODS_3_455_CA_3,2016-01-16,11.0,
FOODS_3_455_CA_3,2016-01-17,3.0,
FOODS_3_455_CA_3,2016-01-18,12.0,
FOODS_3_455_CA_3,2016-01-19,8.0,
FOODS_3_455_CA_3,2016-01-20,3.0,
FOODS_3_455_CA_3,2016-01-21,1.0,
FOODS_3_455_CA_3,2016-01-22,0.0,
FOODS_3_455_CA_3,2016-01-23,10.0,
FOODS_3_455_CA_3,2016-01-24,6.0,
FOODS_3_455_CA_3,2016-01-25,6.0,
FOODS_3_455_CA_3,2016-01-26,4.0,
FOODS_3_455_CA_3,2016-01-27,2.0,
FOODS_3_455_CA_3,2016-01-28,4.0,
FOODS_3_455_CA_3,2016-01-29,8.0,
FOODS_3_455_CA_3,2016-01-30,0.0,
FOODS_3_455_CA_3,2016-01-31,0.0,
FOODS_3_455_CA_3,2016-02-01,9.0,
FOODS_3_455_CA_3,2016-02-02,4.0,
FOODS_3_455_CA_3,2016-02-03,1.0,
FOODS_3_455_CA_3,2016-02-04,16.0,
FOODS_3_455_CA_3,2016-02-05,4.0,
FOODS_3_455_CA_3,2016-02-06,1.0,
FOODS_3_455_CA_3,2016-02-07,0.0,
FOODS_3_455_CA_3,2016-02-08,0.0,
FOODS_3_455_CA_3,2016-02-09,1.0,
FOODS_3_455_CA_3,2016-02-10,2.0,
FOODS_3_455_CA_3,2016-02-11,0.0,
FOODS_3_455_CA_3,2016-02-12,0.0,
FOODS_3_455_CA_3,2016-02-13,0.0,
FOODS_3_455_CA_3,2016-02-14,15.0,
FOODS_3_455_CA_3,2016-02-15,28.0,
